6000	168	2213	45438	58241	12803
6000	137	2236	70750	79064	8314
6000	176	2266	47095	95737	48642
6000	83	2220	52371	68214	15843
6000	89	2187	55196	85323	30127
6000	97	2201	64817	64987	170
6000	69	2223	60048	64384	4336
6000	122	2183	52903	76830	23927
6000	162	2197	58064	74015	15951
6000	170	2224	51025	64108	13083
6000	65	2209	55680	63074	7394
6000	107	2213	59248	65465	6217
6000	155	2203	46825	68804	21979
6000	143	2190	45595	67743	22148
6000	131	2196	49510	71351	21841	91	2212	55588	71262	15674
7000	47	2588	62383	81316	18933
7000	191	2564	68124	73703	5579
7000	267	2530	59509	83531	24022
7000	104	2575	57543	80749	23206
7000	77	2570	55924	80832	24908
7000	100	2601	73573	79743	6170
7000	176	2599	53066	75967	22901
7000	140	2596	73315	87689	14374
7000	54	2557	60453	73341	12888
7000	115	2578	58845	74515	15670
7000	67	2582	59113	73705	14592
7000	136	2554	75604	80986	5382
7000	62	2553	56774	84537	27763
7000	113	2604	85814	111394	25580
7000	137	2600	58244	81409	23165
7000	58	2560	73749	77964	4215
7000	66	2578	68267	79634	11367
7000	40	2580	63539	80415	16876
7000	165	2579	70437	80762	10325
7000	84	2495	66219	76117	9898
7000	153	2566	62036	80552	18516
7000	165	2546	61355	75706	14351
7000	200	2592	64998	70486	5488
7000	44	2626	72009	79985	7976
7000	34	2603	86279	93596	7317
7000	81	2551	67815	83392	15577
7000	110	2574	66828	79474	12646
7000	185	2564	67780	79975	12195
7000	31	2603	64955	84310	19355
7000	175	2594	61522	89602	28080
7000	59	2592	65995	77314	11319
7000	72	2568	63735	71424	7689
7000	147	2561	75241	86321	11080
7000	96	2569	61732	88874	27142
7000	44	2567	58565	73483	14918
7000	156	2577	67234	111895	44661
7000	122	2598	52387	93699	41312
7000	9	2535	55301	105680	50379
7000	123	2600	62454	96545	34091
7000	73	2577	68323	77792	9469
7000	96	2585	61392	70941	9549
7000	42	2581	58043	75542	17499
7000	146	2559	67905	77330	9425
7000	210	2581	59386	86937	27551
7000	103	2544	64819	78422	13603
7000	92	2532	59322	73769	14447
7000	17	2575	65226	91646	26420
7000	92	2596	68463	89619	21156
7000	57	2574	57754	88461	30707
7000	82	2585	75770	97901	22131	104	2574	64902	82979	18077
8000	99	2902	60919	100168	39249
8000	67	2921	66155	91176	25021
8000	117	2928	78370	88230	9860
8000	163	2957	70080	88542	18462
8000	86	2958	71150	88872	17722
8000	110	2925	65190	84016	18826
8000	162	2925	81336	86265	4929
8000	133	2934	74162	84364	10202
8000	161	2958	65127	78955	13828
8000	186	2954	70718	89876	19158
8000	8	2923	70596	82153	11557
8000	47	2940	77562	94564	17002
8000	25	2918	60742	92659	31917
8000	70	2983	101542	115730	14188
8000	167	2963	79317	107844	28527
8000	89	2962	68306	86894	18588
8000	40	2948	83804	91870	8066
8000	85	2938	58678	84444	25766
8000	177	2949	73663	86725	13062
8000	32	2963	67111	83867	16756
8000	56	2983	80962	91764	10802
8000	134	2924	69737	106283	36546
8000	114	2949	67387	84949	17562
8000	62	2992	105341	109125	3784
8000	120	2933	89342	110764	21422
8000	137	2984	75269	121096	45827
8000	154	2964	65310	91802	26492
8000	115	2950	67503	84587	17084
8000	132	2913	65340	86484	21144
8000	151	2955	71198	93206	22008
8000	206	2964	77832	88138	10306
8000	115	2927	95739	118388	22649
8000	93	2935	83657	97512	13855
8000	164	2920	73683	87548	13865
8000	138	2937	79151	81124	1973
8000	79	2997	76487	100382	23895
8000	64	2940	71455	86386	14931
8000	61	2950	71177	107407	36230
8000	107	2979	67759	90579	22820
8000	9	2956	80359	97889	17530
8000	171	2937	68709	104675	35966
8000	131	2943	92792	102137	9345
8000	36	2983	92982	120510	27528
8000	73	2916	72442	105781	33339
8000	29	2937	83191	90408	7217
8000	50	2939	80216	99301	19085
8000	50	2962	72735	99650	26915
8000	118	2946	66276	86119	19843
8000	76	2951	63465	101494	38029
8000	29	2935	70462	86179	15717	99	2947	74849	94777	19927
9000	146	3333	76880	98563	21683
9000	246	3345	81920	116664	34744
9000	169	3295	100655	109388	8733
